"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ"
"FOSB","FOSB::JUNB","MA1135.1","-0.621963",0.733221,0.800603,0.80477,0.0578829,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOSB::JUNB","MA1135.1","-0.621963",0.733221,0.800603,0.80477,0.0578829,79,"False",0.979966142857143,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"ZBTB32","ZBTB32","MA1580.1","-0.624559",0.734041,0.773189,0.777553,0.0550697,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Rbpjl","Rbpjl","MA1621.1","-0.625869",0.734516,0.827652,0.831368,0.0526953,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Arid5a","Arid5a","MA0602.1","-0.626251",0.734618,0.776674,0.781936,0.0703741,79,"False",0.979966142857143,0.804099348615949,0.519711062759954,NA,NA,NA,0.123436544450055,0.20682872535555
"Pparg","Pparg::Rxra","MA0065.2","-0.636432",0.737896,0.808884,0.811557,0.0300594,79,"False",0.979966142857143,1.62112938045234e-05,0.0949383941699264,0.782312287524077,0.78284877905673,-0.366402862715901,0.00614568995147202,0.102248737488678
"Rxra","Pparg::Rxra","MA0065.2","-0.636432",0.737896,0.808884,0.811557,0.0300594,79,"False",0.979966142857143,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291
"JUN","JUN","MA0489.1","-0.659588",0.745424,0.796747,0.800788,0.0490934,79,"False",0.979966142857143,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"SOX9","SOX9","MA0077.1","-0.662763",0.746404,0.839928,0.843883,0.0425366,79,"False",0.979966142857143,0.262528926680977,0.521123886726987,NA,NA,NA,0.296941133570091,0.819680998335093
"MEF2C","MEF2C","MA0497.1","-0.664975",0.747153,0.797969,0.802844,0.0592398,79,"False",0.979966142857143,0.0281378374149207,0.0700744520112855,NA,NA,NA,0.00506418684057743,0.0501861588187703
"Dlx1","Dlx1","MA0879.1","-0.666921",0.747766,0.851051,0.856185,0.0605666,79,"False",0.979966142857143,5.88264416932905e-06,0.000470586868255861,0.918501353592925,0.91810272754036,-0.183994580595445,0.221933657103779,0.195413088025792
"POU2F3","POU2F3","MA0627.2","-0.670341",0.748842,0.763138,0.768735,0.0626279,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"BARX1","BARX1","MA0875.1","-0.676187",0.750744,0.87407,0.879305,0.0653982,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HLTF","HLTF","MA0109.1","-0.676591",0.750869,0.942182,0.944413,0.0275818,79,"False",0.979966142857143,2.65652779074912e-06,0.00472540393537501,NA,NA,NA,0.159024201798649,0.106235184888917
"Nr1h3","Nr1h3::Rxra","MA0494.1","-0.682761",0.752761,0.79114,0.793816,0.0271241,79,"False",0.979966142857143,0.262814860247566,0.0465352974105701,0.652324527234159,0.653707507290102,0.732551910022944,0.881250410367735,0.593880055165205
"Rxra","Nr1h3::Rxra","MA0494.1","-0.682761",0.752761,0.79114,0.793816,0.0271241,79,"False",0.979966142857143,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291
"ZNF410","ZNF410","MA0752.1","-0.684402",0.75335,0.675111,0.678758,0.0454553,79,"False",0.979966142857143,0.813716150436902,0.879168765165348,NA,NA,NA,0.656285346308038,0.97169663627625
"ONECUT2","ONECUT2","MA0756.1","-0.685477",0.753649,0.722608,0.72799,0.0601026,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"RREB1","RREB1","MA0073.1","-0.686327",0.753964,0.791842,0.795519,0.0464148,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"SREBF1","SREBF1","MA0595.1","-0.69212",0.755799,0.848858,0.852476,0.0464576,79,"False",0.979966142857143,0.000851165208160392,0.0610422429759088,0.970502389423044,0.969564483519823,0.135667752983109,0.677073128593759,0.772025355353577
"POU2F1","POU2F1","MA0785.1","-0.692747",0.75596,0.774974,0.780451,0.0645231,79,"False",0.979966142857143,1.11664933395144e-05,0.250398353312507,NA,NA,NA,0.0053442412037947,0.102416239676889
"Stat6","Stat6","MA0520.1","-0.696583",0.757177,0.804939,0.809161,0.0512966,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"ESR1","ESR1","MA0112.3","-0.70321",0.759225,0.711686,0.715143,0.039282,79,"False",0.979966142857143,0.0736862578202923,0.472022406108207,0.997996997861074,NA,-0.0258872499292061,0.987122331527676,0.874461784259632
"ZBTB7C","ZBTB7C","MA0695.1","-0.707412",0.760537,0.818671,0.822194,0.0401498,79,"False",0.979966142857143,0.000146387311627334,0.0615306436003341,0.841730009710151,0.842052380969885,-0.111113598555839,0.114819001187304,0.5207126601296
"FOS","FOS","MA0476.1","-0.707609",0.760617,0.814604,0.81946,0.058083,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUNB","MA1138.1","-0.718453",0.763973,0.794725,0.799716,0.0586866,79,"False",0.979966142857143,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025
"JUNB","FOSL2::JUNB","MA1138.1","-0.718453",0.763973,0.794725,0.799716,0.0586866,79,"False",0.979966142857143,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"NR4A1","NR4A1","MA1112.2","-0.721761",0.764992,0.814647,0.819326,0.0548307,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,0.274718506322876
"MAF","MAF::NFE2","MA0501.1","-0.722992",0.765317,0.741304,0.745182,0.0391388,79,"False",0.979966142857143,0.00204212447842691,2.58971752415128e-05,0.553540862799807,0.555616487114691,0.45898969912123,0.211174055846973,0.505810931242317
"NFE2","MAF::NFE2","MA0501.1","-0.722992",0.765317,0.741304,0.745182,0.0391388,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"ONECUT3","ONECUT3","MA0757.1","-0.728491",0.767031,0.717196,0.723323,0.0665674,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"SOX12","SOX12","MA1561.1","-0.729036",0.767188,0.761023,0.765074,0.0427667,79,"False",0.979966142857143,0.0753060163871539,0.000785141050018269,0.574064472595197,0.575657571585104,0.701006578574832,0.0721244585632637,0.356841635927266
"Foxo1","Foxo1","MA0480.1","-0.742347",0.77126,0.826456,0.831147,0.0512728,79,"False",0.979966142857143,1.04108215410859e-09,2.98259684700515e-06,0.886757525963743,0.886842015627807,0.146522488020079,0.00160095920826373,0.019888034351978
"PKNOX2","PKNOX2","MA0783.1","-0.744194",0.771855,0.718662,0.723001,0.051373,79,"False",0.979966142857143,0.00111832260302225,0.00148705470662206,NA,0.536928830942955,NA,0.00135394710123972,0.100762130715065
"PAX7","PAX7","MA0680.1","-0.758499",0.776128,0.712267,0.718947,0.0721558,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2","MA0478.1","-0.763241",0.777553,0.817328,0.822129,0.0525274,79,"False",0.979966142857143,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025
"JUND","JUND","MA0491.2","-0.766419",0.77853,0.765124,0.770631,0.0641521,79,"False",0.979966142857143,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092
"SNAI3","SNAI3","MA1559.1","-0.766726",0.778594,0.831449,0.835868,0.0484329,79,"False",0.979966142857143,1.79752133803104e-08,9.31492481294138e-05,0.932658836731409,0.931962952850145,-0.057345493058329,0.236837455019074,0.74364696982113
"JUNB","JUNB","MA0490.2","-0.781089",0.782863,0.761386,0.767068,0.063972,79,"False",0.979966142857143,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"MAFG","MAFG","MA0659.2","-0.792767",0.78626,0.744564,0.749157,0.0484599,79,"False",0.979966142857143,0.000340160882942707,0.239430173363551,NA,NA,NA,0.638752152252998,0.95155684280451
"RARB","RARB","MA1552.1","-0.81759",0.793435,0.750912,0.754601,0.038703,79,"False",0.979966142857143,0.22503778140359,0.0991450997362806,NA,NA,NA,0.308105979004078,0.713732404528281
"RORB","RORB","MA1150.1","-0.818209",0.793558,0.821938,0.826326,0.0401962,79,"False",0.979966142857143,0.00882432907521044,0.000791895482533229,0.609310045648084,0.610702437702275,0.514731314915782,0.021755874438585,0.504075480329256
"Stat2","Stat2","MA1623.1","-0.819803",0.794024,0.783083,0.789435,0.0599184,79,"False",0.979966142857143,0.0298326072248975,0.217311530074839,NA,NA,NA,0.312046804121123,0.249339087234257
"OLIG2","OLIG2","MA0678.1","-0.821438",0.794527,0.788394,0.793193,0.049497,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"ZNF652","ZNF652","MA1657.1","-0.822668",0.794871,0.760927,0.766657,0.0582811,79,"False",0.979966142857143,1.11195574430944e-07,4.85211305777807e-05,NA,NA,NA,0.0857883327843624,0.566319739376503
"SOX18","SOX18","MA1563.1","-0.823867",0.79527,0.916417,0.919466,0.0348643,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Stat5a","Stat5a","MA1624.1","-0.825198",0.795575,0.798713,0.804115,0.0528333,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Dux","Dux","MA0611.1","-0.825242",0.795603,0.840837,0.847694,0.069563,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"RFX3","RFX3","MA0798.2","-0.826864",0.796145,0.768317,0.773022,0.0559133,79,"False",0.979966142857143,5.8920093351457e-10,0.0149420102807459,0.18016722184912,0.180980469324885,-0.305527809724651,0.00173402523190791,0.0196521987503611
"Gfi1b","Gfi1b","MA0483.1","-0.828648",0.796598,0.832075,0.836853,0.051465,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Isl1","Isl1","MA1608.1","-0.832006",0.797537,0.811671,0.81737,0.059839,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"PPARG","PPARG","MA0066.1","-0.835819",0.798597,0.737768,0.740964,0.032343,79,"False",0.979966142857143,1.62112938045234e-05,0.0949383941699264,0.782312287524077,0.78284877905673,-0.366402862715901,0.00614568995147202,0.102248737488678
"RUNX2","RUNX2","MA0511.2","-0.8357",0.798616,0.826262,0.830783,0.0508716,79,"False",0.979966142857143,9.54297638613825e-10,8.33321721689621e-07,0.583253278634686,0.584659931809367,0.291099677387324,4.68480268446333e-06,0.00213346696213659
"HNF4A","HNF4A","MA1494.1","-0.836435",0.79879,0.723539,0.727653,0.043374,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HSF4","HSF4","MA0771.1","-0.837329",0.799003,0.777369,0.781862,0.0433933,79,"False",0.979966142857143,0.0151064913361932,0.0681009253084802,0.786323208990874,NA,0.0713956525214189,0.627277546571825,0.811425860447559
"SOX13","SOX13","MA1120.1","-0.83812",0.799223,0.823113,0.829006,0.0565546,79,"False",0.979966142857143,0.435973829108338,0.141692205656678,NA,NA,NA,0.716554679487658,0.8430040740591
"TFAP4","TFAP4","MA0691.1","-0.838217",0.799253,0.790446,0.795801,0.0517118,79,"False",0.979966142857143,0.10981640004857,0.0571317980524257,0.686482465642402,0.687053316565506,0.6618162286102,0.726037587958319,0.540251891352219
"BATF","BATF","MA1634.1","-0.841058",0.800062,0.785138,0.791318,0.061303,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUND","MA1144.1","-0.853748",0.803617,0.795359,0.801056,0.0579695,79,"False",0.979966142857143,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025
"JUND","FOSL2::JUND","MA1144.1","-0.853748",0.803617,0.795359,0.801056,0.0579695,79,"False",0.979966142857143,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092
"POU2F2","POU2F2","MA0507.1","-0.856493",0.804317,0.772905,0.779783,0.0603162,79,"False",0.979966142857143,2.69517822800193e-06,0.0225714829067232,0.861404295473166,0.862010781676057,-0.165021166633324,0.925176968620996,0.516785928525849
"BATF","BATF::JUN","MA0462.2","-0.85784",0.804736,0.783434,0.789704,0.0616507,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"JUN","BATF::JUN","MA0462.2","-0.85784",0.804736,0.783434,0.789704,0.0616507,79,"False",0.979966142857143,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"MAF","MAF","MA1520.1","-0.862058",0.805929,0.746687,0.750653,0.0414008,79,"False",0.979966142857143,0.00204212447842691,2.58971752415128e-05,0.553540862799807,0.555616487114691,0.45898969912123,0.211174055846973,0.505810931242317
"PAX3","PAX3","MA1546.1","-0.874251",0.809266,0.745343,0.749015,0.0377089,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"FOS","FOS::JUNB","MA1134.1","-0.87694",0.809995,0.78417,0.789905,0.0583834,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOS::JUNB","MA1134.1","-0.87694",0.809995,0.78417,0.789905,0.0583834,79,"False",0.979966142857143,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"Stat5b","Stat5b","MA1625.1","-0.877309",0.810062,0.783779,0.789661,0.0558582,79,"False",0.979966142857143,0.433958791959353,0.813905773387535,NA,NA,NA,0.235818237835555,0.68128583246459
"LIN54","LIN54","MA0619.1","-0.889801",0.813428,0.840473,0.848971,0.0781026,79,"False",0.979966142857143,0.0714167317260495,0.84936214556463,NA,NA,NA,0.0505378181490148,0.078580392591471
"MEF2D","MEF2D","MA0773.1","-0.893301",0.81436,0.749124,0.756895,0.0699488,79,"False",0.979966142857143,9.60236677911486e-14,0.000119687315794267,0.667368639048203,0.668247069610718,-0.225528774762191,0.00307062785573352,0.024703974091681
"HSF2","HSF2","MA0770.1","-0.896121",0.815122,0.746488,0.751853,0.0491513,79,"False",0.979966142857143,0.701714386386342,0.239025268132658,NA,NA,NA,0.739492091559673,0.53382744448993
"POU4F3","POU4F3","MA0791.1","-0.900023",0.816157,0.701075,0.708699,0.0686416,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HOXD13","HOXD13","MA0909.2","-0.906621",0.817932,0.804292,0.809276,0.047036,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Sox1","Sox1","MA0870.1","-0.90958",0.818683,0.686422,0.692287,0.0513935,79,"False",0.979966142857143,0.000522992773305155,0.025513637425922,0.838294740576834,0.838715783017862,0.0686096682461208,0.442987600420927,0.472260157703529
"GATA6","GATA6","MA1104.2","-0.913271",0.819713,0.7723,0.778888,0.0653279,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HOXD10","HOXD10","MA1506.1","-0.916127",0.820403,0.76883,0.774477,0.0488755,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"GATA1","GATA1::TAL1","MA0140.2","-0.922074",0.821982,0.757267,0.762472,0.0473482,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"TAL1","GATA1::TAL1","MA0140.2","-0.922074",0.821982,0.757267,0.762472,0.0473482,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"TGIF1","TGIF1","MA0796.1","-0.924479",0.822656,0.691293,0.696999,0.0569513,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Sox5","Sox5","MA0087.1","-0.927111",0.823272,0.856058,0.863871,0.0673549,79,"False",0.979966142857143,2.16789439224696e-07,0.00129963268601798,0.927182851849774,0.926296090021599,0.0228619629649471,0.00542403824930065,0.156033967697416
"BATF3","BATF3","MA0835.2","-0.928574",0.823679,0.782586,0.78925,0.0610952,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"FOS","FOS::JUND","MA1141.1","-0.929414",0.823917,0.785202,0.791116,0.0564539,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"JUND","FOS::JUND","MA1141.1","-0.929414",0.823917,0.785202,0.791116,0.0564539,79,"False",0.979966142857143,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092
"OLIG3","OLIG3","MA0827.1","-0.935797",0.825543,0.814129,0.819075,0.0447746,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1","MA0477.2","-0.953206",0.830013,0.774932,0.78171,0.0632753,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"DMRT3","DMRT3","MA0610.1","-0.975907",0.835657,0.78004,0.786884,0.0567712,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"TEAD1","TEAD1","MA0090.3","-0.984422",0.837735,0.786693,0.792671,0.0463295,79,"False",0.979966142857143,9.64108764765428e-06,0.097360020517441,NA,NA,NA,0.000133971636373485,0.00698148430890785
"NR4A2","NR4A2::RXRA","MA1147.1","-0.984887",0.837916,0.76944,0.773537,0.0369539,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"RXRA","NR4A2::RXRA","MA1147.1","-0.984887",0.837916,0.76944,0.773537,0.0369539,79,"False",0.979966142857143,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291
"PBX2","PBX2","MA1113.2","-0.989753",0.839105,0.756531,0.764427,0.0703782,79,"False",0.979966142857143,0.00232102201866762,0.0716598422738113,NA,0.680065025850079,NA,0.370225822227392,0.255852401157968
"FOXP3","FOXP3","MA0850.1","-0.991215",0.839425,0.902735,0.908238,0.0452456,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HIC2","HIC2","MA0738.1","-0.99573",0.840593,0.900209,0.90489,0.043996,79,"False",0.979966142857143,9.33214846221444e-05,0.11659855629915,0.840484325773452,0.840964409261311,-0.333227838316178,0.871365484873495,0.75351602324408
"MAFK","MAFK","MA0496.3","-1.00047",0.841656,0.739948,0.745989,0.0469907,79,"False",0.979966142857143,1.98798132360433e-05,0.121120058769009,0.560525784570717,0.561534407478836,-0.308866349742546,0.703630311199723,0.685542612857607
"RXRG","RXRG","MA1556.1","-1.00746",0.843328,0.755295,0.760278,0.0371174,79,"False",0.979966142857143,0.0395239915283539,0.0128048965374803,0.814314479916059,0.813849267481223,0.453972313574165,0.0749442733218121,0.182611734768356
"FOXK1","FOXK1","MA0852.2","-1.01015",0.844003,0.785475,0.792099,0.053378,79,"False",0.979966142857143,0.0129267238786945,0.316952049475746,NA,NA,NA,0.92021105436493,0.37755300671539
"MEIS2","MEIS2","MA1640.1","-1.0216",0.84676,0.74579,0.753406,0.0648214,79,"False",0.979966142857143,5.84644275313243e-10,0.00166128106265699,0.63460076619375,0.63602699012226,-0.394833917641854,0.162465599109363,0.336039157759581
"NR1I3","NR1I3","MA1534.1","-1.03511",0.849925,0.834913,0.841076,0.050451,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"NR2C2","NR2C2","MA1536.1","-1.04834",0.852975,0.942803,0.947009,0.0327811,79,"False",0.979966142857143,0.402056473031875,0.277010757371613,NA,NA,NA,0.114398968750216,0.431767702098037
"RORA","RORA","MA0071.1","-1.0499",0.853338,0.81708,0.823488,0.0501932,79,"False",0.979966142857143,3.26516298837951e-07,2.17837902603835e-06,0.7972398650024,0.79776238489057,0.240602370220165,0.00177467292228265,0.137463228894801
"Smad2","Smad2::Smad3","MA1622.1","-1.06174",0.856052,0.782466,0.790122,0.0605209,79,"False",0.979966142857143,9.95260767321379e-05,0.0746209655110175,NA,NA,NA,0.021921619243099,0.1337083695003
"Smad3","Smad2::Smad3","MA1622.1","-1.06174",0.856052,0.782466,0.790122,0.0605209,79,"False",0.979966142857143,0.0181139073446255,0.475780171454051,NA,NA,NA,0.971273583680408,0.661591783338844
"THRB","THRB","MA1574.1","-1.06406",0.856542,0.794108,0.798607,0.0326103,79,"False",0.979966142857143,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538
"ASCL1","ASCL1","MA1631.1","-1.06533",0.856848,0.833855,0.840361,0.0492947,79,"False",0.979966142857143,3.79158266465995e-16,1.28597073573147e-06,0.743650901305923,0.745412809009136,-0.221093040977133,0.036971372786309,0.156808695364
"SOX8","SOX8","MA0868.2","-1.06813",0.857492,0.821252,0.828354,0.0551074,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,0.384058172102358
"ZNF384","ZNF384","MA1125.1","-1.07544",0.859148,0.787799,0.801516,0.109073,79,"False",0.979966142857143,0.905698507521255,0.0194095773895968,0.315679811181748,0.316586210042744,2.3252391056696,0.158501812250657,0.134468466332743
"MEF2A","MEF2A","MA0052.4","-1.08448",0.861134,0.756624,0.766248,0.0715385,79,"False",0.979966142857143,0.000358361179017049,0.0521875265445215,NA,NA,NA,0.0349301484581637,0.410865004334382
"TFAP2A","TFAP2A","MA0003.4","-1.09238",0.862861,0.811624,0.81862,0.0496491,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"SCRT1","SCRT1","MA0743.2","-1.09311",0.863068,0.753242,0.759067,0.0461884,79,"False",0.979966142857143,0.0107515103311588,0.369488155152999,NA,NA,NA,0.51203110412509,0.367409343647761
"TEAD4","TEAD4","MA0809.2","-1.09831",0.864158,0.804668,0.811377,0.0472537,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"ZNF317","ZNF317","MA1593.1","-1.09788",0.864167,0.789767,0.796164,0.0560313,79,"False",0.979966142857143,0.121036283901865,0.654093437121893,NA,NA,NA,0.525135169005313,0.383430508871362
"JUN","JUN::JUNB","MA1132.1","-1.10489",0.865659,0.81147,0.817917,0.0528882,79,"False",0.979966142857143,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"JUNB","JUN::JUNB","MA1132.1","-1.10489",0.865659,0.81147,0.817917,0.0528882,79,"False",0.979966142857143,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"RARG","RARG","MA1553.1","-1.10503",0.86566,0.736216,0.741353,0.0395947,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,0.938193807567964
"FOSL1","FOSL1::JUNB","MA1137.1","-1.10719",0.866119,0.790054,0.796883,0.0516258,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOSL1::JUNB","MA1137.1","-1.10719",0.866119,0.790054,0.796883,0.0516258,79,"False",0.979966142857143,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"FOSL1","FOSL1::JUN","MA1128.1","-1.11169",0.86711,0.792165,0.799226,0.0557093,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL1::JUN","MA1128.1","-1.11169",0.86711,0.792165,0.799226,0.0557093,79,"False",0.979966142857143,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"SOX2","SOX2","MA0143.4","-1.11883",0.868615,0.815527,0.823216,0.0571232,79,"False",0.979966142857143,2.34190160445113e-07,0.0707051980771265,0.345934934102191,0.346003102161616,-0.609558365892617,0.00280263092532215,0.0123757939728393
"Mecom","Mecom","MA0029.1","-1.11933",0.868736,0.742156,0.749394,0.0553958,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"FOS","FOS::JUN","MA0099.3","-1.12493",0.869928,0.803691,0.810925,0.0555788,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"JUN","FOS::JUN","MA0099.3","-1.12493",0.869928,0.803691,0.810925,0.0555788,79,"False",0.979966142857143,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"Rarb","Rarb","MA0858.1","-1.14128",0.873382,0.695349,0.700934,0.0441845,79,"False",0.979966142857143,0.22503778140359,0.0991450997362806,NA,NA,NA,0.308105979004078,0.713732404528281
"RARA","RARA","MA0730.1","-1.14275",0.873641,0.705535,0.710809,0.0377546,79,"False",0.979966142857143,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805
"Ptf1a","Ptf1a","MA1619.1","-1.15178",0.87551,0.82016,0.827653,0.0537084,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"RORC","RORC","MA1151.1","-1.16035",0.877213,0.825812,0.831566,0.0357647,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"LEF1","LEF1","MA0768.1","-1.1695",0.87911,0.737881,0.744781,0.048294,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"SCRT2","SCRT2","MA0744.2","-1.17398",0.880049,0.756557,0.762723,0.0468093,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"MYF5","MYF5","MA1641.1","-1.17642",0.880493,0.81102,0.818577,0.0520851,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"TGIF2","TGIF2","MA0797.1","-1.17634",0.880536,0.724218,0.730896,0.0522008,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1::JUND","MA1142.1","-1.17926",0.88109,0.825741,0.832877,0.0525164,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"JUND","FOSL1::JUND","MA1142.1","-1.17926",0.88109,0.825741,0.832877,0.0525164,79,"False",0.979966142857143,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092
"Nfe2l2","Nfe2l2","MA0150.2","-1.18008",0.881229,0.740633,0.746756,0.0427216,79,"False",0.979966142857143,0.00118881384996741,0.000367576825174863,NA,0.583084689948513,NA,0.617939010179287,0.857426658241868
"TGIF2LX","TGIF2LX","MA1571.1","-1.20549",0.886224,0.742903,0.749191,0.0448455,79,"False",0.984142455944056,NA,NA,NA,NA,NA,NA,NA
"HSF1","HSF1","MA0486.2","-1.2209",0.889124,0.731082,0.738534,0.0473012,79,"False",0.984760149584487,0.131843014906078,0.570613543392269,NA,NA,NA,0.146515923660781,0.0983137650224586
"GFI1","GFI1","MA0038.2","-1.22987",0.890838,0.789375,0.796408,0.0473518,79,"False",0.984760149584487,NA,NA,NA,NA,NA,NA,NA
"CDX4","CDX4","MA1473.1","-1.23142",0.89116,0.783906,0.792821,0.0642655,79,"False",0.984760149584487,NA,NA,NA,NA,NA,NA,NA
"TGIF2LY","TGIF2LY","MA1572.1","-1.24335",0.893365,0.74987,0.756281,0.0451741,79,"False",0.984760149584487,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUN","MA1130.1","-1.25485",0.895457,0.797715,0.805799,0.0551674,79,"False",0.984760149584487,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025
"JUN","FOSL2::JUN","MA1130.1","-1.25485",0.895457,0.797715,0.805799,0.0551674,79,"False",0.984760149584487,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"Rarg","Rarg","MA0859.1","-1.25497",0.895462,0.69679,0.703576,0.0444094,79,"False",0.984760149584487,NA,NA,NA,NA,NA,NA,0.938193807567964
