"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ"
"SCRT2","SCRT2","MA0744.2","-3.22442",0.999453,0.75773,0.762723,0.0470783,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"CDX1","CDX1","MA0878.2","-3.24063",0.999477,0.776736,0.783456,0.0601538,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ONECUT3","ONECUT3","MA0757.1","-3.24265",0.999483,0.715287,0.723323,0.0729938,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NR1D2","NR1D2","MA1532.1","-3.24401",0.999484,0.797111,0.800923,0.0342923,930,"False",1,1.85680143196785e-05,0.000155603302945599,0.675407062570333,0.675694142288592,0.389387357683264,0.359098768401555,0.323073653497842
"FOS","FOS::JUND","MA1141.1","-3.24725",0.999496,0.785023,0.791116,0.0572698,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"JUND","FOS::JUND","MA1141.1","-3.24725",0.999496,0.785023,0.791116,0.0572698,930,"False",1,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092
"TAL1","TAL1::TCF3","MA0091.1","-3.24829",0.999497,0.807706,0.812849,0.0478935,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"TCF3","TAL1::TCF3","MA0091.1","-3.24829",0.999497,0.807706,0.812849,0.0478935,930,"False",1,0.503882104741733,0.547187389709418,NA,NA,NA,0.728503548244294,0.423032320687182
"POU3F3","POU3F3","MA0788.1","-3.2516",0.999502,0.753731,0.761638,0.0729964,930,"False",1,3.55749760676212e-15,1.13271572612664e-06,0.508502582638714,0.511072497263026,-0.0482487579842476,0.00287965358815873,0.060071457223109
"Lhx3","Lhx3","MA0135.1","-3.25603",0.99951,0.76914,0.777149,0.0739506,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Sox3","Sox3","MA0514.1","-3.25775",0.999512,0.868043,0.873454,0.0495035,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"POU6F1","POU6F1","MA1549.1","-3.2614",0.999517,0.827475,0.833784,0.0571231,930,"False",1,0.00051343850559601,0.120283539429309,NA,NA,NA,0.415986530677348,0.96738364704965
"POU1F1","POU1F1","MA0784.1","-3.26345",0.999523,0.725729,0.733381,0.070462,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NKX6-1","NKX6-1","MA0674.1","-3.27051",0.999532,0.85601,0.863258,0.0652565,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"TBXT","TBXT","MA0009.2","-3.2888",0.999564,0.695487,0.700128,0.0422393,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ESRRA","ESRRA","MA0592.3","-3.31847",0.999607,0.770271,0.776198,0.0527916,930,"False",1,3.97009204015718e-06,0.000686998334671645,0.814314479916059,0.813849267481223,-0.204395105781407,0.02047786984313,0.14713666348662
"POU3F1","POU3F1","MA0786.1","-3.32825",0.999624,0.76856,0.776844,0.075381,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ATOH7","ATOH7","MA1468.1","-3.34539",0.999646,0.845349,0.84984,0.0401243,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"POU3F4","POU3F4","MA0789.1","-3.35115",0.999655,0.77995,0.788443,0.0770205,930,"False",1,0.708956597242398,0.356788863665251,NA,NA,NA,0.968650336306634,0.949392111619134
"RUNX3","RUNX3","MA0684.2","-3.36204",0.999663,0.817565,0.823821,0.0537848,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"CREB1","CREB1","MA0018.4","-3.37165",0.999683,0.779288,0.786928,0.0706411,930,"False",1,0.176459503872099,0.00182583329249674,NA,NA,NA,0.222946314484912,0.739674091175694
"PHOX2A","PHOX2A","MA0713.1","-3.37964",0.999686,0.762949,0.77139,0.0729785,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"POU2F1","POU2F1","MA0785.1","-3.38857",0.999699,0.772553,0.780451,0.070246,930,"False",1,1.11664933395144e-05,0.250398353312507,NA,NA,NA,0.0053442412037947,0.102416239676889
"Arid5a","Arid5a","MA0602.1","-3.3897",0.999699,0.773543,0.781936,0.0736275,930,"False",1,0.804099348615949,0.519711062759954,NA,NA,NA,0.123436544450055,0.20682872535555
"Dmbx1","Dmbx1","MA0883.1","-3.38911",0.999699,0.779129,0.784689,0.0495061,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MAFK","MAFK","MA0496.3","-3.39909",0.999707,0.739943,0.745989,0.0518178,930,"False",1,1.98798132360433e-05,0.121120058769009,0.560525784570717,0.561534407478836,-0.308866349742546,0.703630311199723,0.685542612857607
"POU3F2","POU3F2","MA0787.1","-3.39804",0.999709,0.759006,0.767246,0.0732572,930,"False",1,0.0747100643679234,0.975336403813421,NA,NA,NA,0.957642176123819,0.839089302269532
"MSGN1","MSGN1","MA1524.1","-3.40322",0.999714,0.835339,0.840896,0.0486143,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"RORC","RORC","MA1151.1","-3.4103",0.999719,0.826584,0.831566,0.0425652,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"SOX9","SOX9","MA0077.1","-3.41165",0.999721,0.837885,0.843883,0.0513209,930,"False",1,0.262528926680977,0.521123886726987,NA,NA,NA,0.296941133570091,0.819680998335093
"ZNF317","ZNF317","MA1593.1","-3.41859",0.999728,0.790299,0.796164,0.0498696,930,"False",1,0.121036283901865,0.654093437121893,NA,NA,NA,0.525135169005313,0.383430508871362
"ATF2","ATF2","MA1632.1","-3.4532",0.999766,0.772476,0.77972,0.0649942,930,"False",1,3.40925493904069e-05,1.65972962008172e-05,0.345934934102191,0.346003102161616,0.594791792106019,0.707309104613482,0.795019870645477
"JDP2","JDP2","MA0655.1","-3.46588",0.999774,0.762638,0.769973,0.0628376,930,"False",1,0.0115949704476004,0.378784087245361,NA,NA,NA,0.766617243445059,0.850080875160929
"TCF7L2","TCF7L2","MA0523.1","-3.49418",0.999796,0.807361,0.81315,0.0486769,930,"False",1,0.00598722993780003,0.238635123867299,NA,NA,NA,0.825242264040907,0.742161344380104
"DPRX","DPRX","MA1480.1","-3.49705",0.999798,0.798232,0.804567,0.0529232,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Foxo1","Foxo1","MA0480.1","-3.49793",0.9998,0.824634,0.831147,0.0552005,930,"False",1,1.04108215410859e-09,2.98259684700515e-06,0.886757525963743,0.886842015627807,0.146522488020079,0.00160095920826373,0.019888034351978
"GATA1","GATA1::TAL1","MA0140.2","-3.50637",0.999809,0.756634,0.762472,0.051341,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"TAL1","GATA1::TAL1","MA0140.2","-3.50637",0.999809,0.756634,0.762472,0.051341,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"BACH1","BACH1","MA1633.1","-3.5219",0.999817,0.760646,0.766999,0.0526891,930,"True",1,4.40432186755558e-22,3.16894407084567e-09,0.473774976683574,0.47566537304659,-0.297831441211631,0.128194605276988,0.433301648824744
"SOX4","SOX4","MA0867.2","-3.54206",0.99983,0.856953,0.863611,0.0550635,930,"True",1,3.07566744852948e-06,0.0105449133521749,0.96738090388599,0.966183194578511,0.0753881139305863,0.456496292396079,0.651800003711591
"ONECUT1","ONECUT1","MA0679.2","-3.54417",0.999832,0.70786,0.717223,0.0778635,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"TCF7","TCF7","MA0769.2","-3.55749",0.999841,0.818042,0.825329,0.0609403,930,"True",1,5.35134682422752e-09,1.2583761141385e-05,0.904268225391793,0.903809911118227,-0.038705207135887,0.5289824558283,0.830625189134052
"PRDM4","PRDM4","MA1647.1","-3.55948",0.999842,0.835729,0.842234,0.0545111,930,"False",1,0.475257399200947,0.872287864311243,NA,NA,NA,0.962655784281998,0.652157082383402
"POU4F2","POU4F2","MA0683.1","-3.56404",0.999845,0.677558,0.685626,0.0667773,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"POU4F3","POU4F3","MA0791.1","-3.59669",0.999863,0.699724,0.708699,0.0731212,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Rarb","Rarb","MA0858.1","-3.60426",0.999865,0.695745,0.700934,0.040302,930,"False",1,0.22503778140359,0.0991450997362806,NA,NA,NA,0.308105979004078,0.713732404528281
"FOSL2","FOSL2::JUN","MA1130.1","-3.604",0.999869,0.798952,0.805799,0.0581261,930,"False",1,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025
"JUN","FOSL2::JUN","MA1130.1","-3.604",0.999869,0.798952,0.805799,0.0581261,930,"False",1,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"ZNF410","ZNF410","MA0752.1","-3.61115",0.999871,0.673088,0.678758,0.0464339,930,"False",1,0.813716150436902,0.879168765165348,NA,NA,NA,0.656285346308038,0.97169663627625
"HOXD11","HOXD11","MA0908.1","-3.62766",0.999879,0.803975,0.811412,0.0598313,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"POU4F1","POU4F1","MA0790.1","-3.65818",0.999892,0.719295,0.728739,0.0753957,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ZBTB32","ZBTB32","MA1580.1","-3.65968",0.999894,0.770017,0.777553,0.0609572,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Nr5a2","Nr5a2","MA0505.1","-3.66556",0.999895,0.773178,0.778761,0.0433098,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"DUXA","DUXA","MA0884.1","-3.67021",0.999897,0.777713,0.785032,0.0568747,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1::JUN","MA1128.1","-3.68469",0.999905,0.792325,0.799226,0.0572774,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"JUN","FOSL1::JUN","MA1128.1","-3.68469",0.999905,0.792325,0.799226,0.0572774,930,"False",1,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"PBX2","PBX2","MA1113.2","-3.69552",0.999909,0.755736,0.764427,0.0712472,930,"False",1,0.00232102201866762,0.0716598422738113,NA,0.680065025850079,NA,0.370225822227392,0.255852401157968
"HLF","HLF","MA0043.3","-3.71365",0.999915,0.76343,0.771213,0.0626122,930,"False",1,0.000139885947618695,0.010686035995487,NA,NA,NA,0.204978428425553,0.164381848643425
"ATF4","ATF4","MA0833.2","-3.71412",0.999915,0.755911,0.762907,0.0561638,930,"False",1,5.75879369963604e-09,8.28179199313266e-05,0.854815879401149,0.855486273502113,-0.0310148141915295,0.0224666890199597,0.195004696727288
"POU2F3","POU2F3","MA0627.2","-3.72205",0.999917,0.759576,0.768735,0.0731461,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUND","MA1144.1","-3.72146",0.999918,0.793735,0.801056,0.0597049,930,"False",1,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025
"JUND","FOSL2::JUND","MA1144.1","-3.72146",0.999918,0.793735,0.801056,0.0597049,930,"False",1,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092
"FOSB","FOSB::JUNB","MA1135.1","-3.72211",0.999918,0.797418,0.80477,0.0599812,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOSB::JUNB","MA1135.1","-3.72211",0.999918,0.797418,0.80477,0.0599812,930,"False",1,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"MEIS1","MEIS1","MA1639.1","-3.72779",0.99992,0.772456,0.780327,0.0642594,930,"False",1,0.000710008655346871,0.012136313649662,0.944810975219902,0.943886783768494,0.0180001666045809,0.480338083054875,0.636139900963578
"Mecom","Mecom","MA0029.1","-3.73819",0.999923,0.74227,0.749394,0.056986,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOXL1","FOXL1","MA0033.2","-3.73977",0.999924,0.873613,0.88206,0.0684031,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NFIL3","NFIL3","MA0025.2","-3.74453",0.999924,0.761774,0.770336,0.0675735,930,"True",1,0.00129075654419883,5.74629486756054e-06,0.430200501873185,0.431632623701212,0.553285971348687,0.592102680311438,0.521343932795266
"Foxl2","Foxl2","MA1607.1","-3.74308",0.999925,0.765908,0.774689,0.071152,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Rarg","Rarg","MA0859.1","-3.7601",0.999929,0.697587,0.703576,0.0463009,930,"False",1,NA,NA,NA,NA,NA,NA,0.938193807567964
"FOSL2","FOSL2::JUNB","MA1138.1","-3.7691",0.999932,0.791998,0.799716,0.0617723,930,"False",1,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025
"JUNB","FOSL2::JUNB","MA1138.1","-3.7691",0.999932,0.791998,0.799716,0.0617723,930,"False",1,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"FOS","FOS::JUN","MA0099.3","-3.76998",0.999933,0.803776,0.810925,0.0580823,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"JUN","FOS::JUN","MA0099.3","-3.76998",0.999933,0.803776,0.810925,0.0580823,930,"False",1,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"NKX6-3","NKX6-3","MA1530.1","-3.78076",0.999935,0.846792,0.854417,0.0594267,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"SOX8","SOX8","MA0868.2","-3.79982",0.99994,0.82091,0.828354,0.0577149,930,"False",1,NA,NA,NA,NA,NA,NA,0.384058172102358
"FOS","FOS::JUNB","MA1134.1","-3.79841",0.99994,0.782582,0.789905,0.0586589,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOS::JUNB","MA1134.1","-3.79841",0.99994,0.782582,0.789905,0.0586589,930,"False",1,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"CEBPA","CEBPA","MA0102.4","-3.8154",0.999944,0.755328,0.762792,0.0593191,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Foxf1","Foxf1","MA1606.1","-3.81761",0.999945,0.802158,0.811742,0.0763436,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NEUROG2","NEUROG2","MA0669.1","-3.82242",0.999945,0.786372,0.792675,0.0488533,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOXK1","FOXK1","MA0852.2","-3.82144",0.999945,0.78471,0.792099,0.0587731,930,"False",1,0.0129267238786945,0.316952049475746,NA,NA,NA,0.92021105436493,0.37755300671539
"TBX20","TBX20","MA0689.1","-3.86981",0.999955,0.794207,0.800256,0.0469498,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Sox5","Sox5","MA0087.1","-3.88007",0.999956,0.854241,0.863871,0.0717387,930,"False",1,2.16789439224696e-07,0.00129963268601798,0.927182851849774,0.926296090021599,0.0228619629649471,0.00542403824930065,0.156033967697416
"MAFG","MAFG","MA0659.2","-3.8821",0.999957,0.742535,0.749157,0.0488218,930,"False",1,0.000340160882942707,0.239430173363551,NA,NA,NA,0.638752152252998,0.95155684280451
"TEAD1","TEAD1","MA0090.3","-3.88264",0.999957,0.785725,0.792671,0.0520196,930,"False",1,9.64108764765428e-06,0.097360020517441,NA,NA,NA,0.000133971636373485,0.00698148430890785
"FOSL2","FOSL2","MA0478.1","-3.91399",0.999962,0.814878,0.822129,0.053773,930,"False",1,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025
"HNF1B","HNF1B","MA0153.2","-3.9183",0.999963,0.713278,0.722486,0.0680778,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOXP2","FOXP2","MA0593.1","-3.91718",0.999963,0.816463,0.825244,0.0673053,930,"True",1,4.86436902968458e-08,0.00187558533295347,0.772027980607634,0.772513045900264,-0.28798201826809,0.229333747684545,0.891887599350118
"TP63","TP63","MA0525.2","-3.93841",0.999966,0.691396,0.696725,0.0400699,930,"False",1,0.0358098212149001,0.256552454453359,0.964614178727053,0.96371094312745,-0.221264959716427,0.429355964668552,0.748835439494015
"DUX4","DUX4","MA0468.1","-3.94277",0.999967,0.791423,0.799608,0.0603136,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Ptf1a","Ptf1a","MA1618.1","-3.94545",0.999968,0.810484,0.817587,0.056218,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"TEAD4","TEAD4","MA0809.2","-3.95532",0.999968,0.804259,0.811377,0.0525397,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOXA2","FOXA2","MA0047.3","-3.95643",0.999969,0.800786,0.810188,0.0717067,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ZBTB18","ZBTB18","MA0698.1","-3.96123",0.999969,0.786925,0.793457,0.048983,930,"False",1,0.00963870625958356,0.0537229893066955,NA,NA,NA,0.961715171381858,0.93963273471737
"FOXI1","FOXI1","MA0042.2","-3.9921",0.999974,0.839941,0.849178,0.0710024,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NEUROG1","NEUROG1","MA0623.2","-4.00485",0.999974,0.785221,0.792074,0.0493869,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"BARX2","BARX2","MA1471.1","-4.00648",0.999975,0.804338,0.814035,0.0700858,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HLTF","HLTF","MA0109.1","-3.99992",0.999975,0.94052,0.944413,0.0309129,930,"False",1,2.65652779074912e-06,0.00472540393537501,NA,NA,NA,0.159024201798649,0.106235184888917
"CEBPG","CEBPG","MA1636.1","-4.01639",0.999976,0.753563,0.761107,0.0556033,930,"False",1,6.9016949549244e-05,0.276126042357652,0.730544869639174,0.732012586066188,-0.570506771489356,0.958982353392364,0.976745850152832
"FOXD1","FOXD1","MA0031.1","-4.01705",0.999976,0.825163,0.834363,0.0707092,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOXP1","FOXP1","MA0481.3","-4.02422",0.999977,0.806462,0.816202,0.0737321,930,"False",1,2.94658455447063e-22,3.9209083319838e-11,0.677282640807215,0.677597927378568,-0.126753680971613,0.00375742234428641,0.273771635671182
"RARA","RARA","MA0729.1","-4.05103",0.999979,0.688691,0.694408,0.0410456,930,"False",1,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805
"MEIS2","MEIS2","MA1640.1","-4.05135",0.999979,0.744503,0.753406,0.0663436,930,"True",1,5.84644275313243e-10,0.00166128106265699,0.63460076619375,0.63602699012226,-0.394833917641854,0.162465599109363,0.336039157759581
"JUND","JUND","MA0491.2","-4.05945",0.99998,0.762039,0.770631,0.0622389,930,"False",1,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092
"Foxd3","Foxd3","MA0041.1","-4.05987",0.99998,0.831227,0.840069,0.0662348,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOXK2","FOXK2","MA1103.2","-4.06047",0.99998,0.8017,0.811392,0.0727442,930,"False",1,0.00710196280384744,0.270358341488468,NA,NA,NA,0.563643947187311,0.159652131320477
"NR4A2","NR4A2","MA0160.1","-4.06642",0.999981,0.887554,0.893566,0.0435638,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"POU2F2","POU2F2","MA0507.1","-4.07364",0.999981,0.770141,0.779783,0.0703785,930,"False",1,2.69517822800193e-06,0.0225714829067232,0.861404295473166,0.862010781676057,-0.165021166633324,0.925176968620996,0.516785928525849
"Ddit3","Ddit3::Cebpa","MA0019.1","-4.07398",0.999981,0.820209,0.826143,0.044058,930,"True",1,2.86322027066486e-22,1.79002212449145e-07,0.107733367819225,0.108905622270747,-0.467211255560837,2.94120943495441e-10,9.65753546156406e-06
"Cebpa","Ddit3::Cebpa","MA0019.1","-4.07398",0.999981,0.820209,0.826143,0.044058,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MAFF","MAFF","MA0495.3","-4.07933",0.999981,0.736539,0.743798,0.0512719,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOXB1","FOXB1","MA0845.1","-4.07416",0.999981,0.786541,0.796028,0.0707446,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1::JUND","MA1142.1","-4.07551",0.999982,0.825606,0.832877,0.0541536,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"JUND","FOSL1::JUND","MA1142.1","-4.07551",0.999982,0.825606,0.832877,0.0541536,930,"False",1,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092
"Nr2e1","Nr2e1","MA0676.1","-4.08274",0.999982,0.826739,0.834504,0.0563809,930,"True",1,0.00595130434023984,0.00674708313959292,0.736860557125073,0.738670308999973,0.475968421595242,0.204590293704758,0.420626115760923
"Bhlha15","Bhlha15","MA0607.1","-4.08782",0.999982,0.850299,0.857561,0.051837,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOSL1","FOSL1","MA0477.2","-4.08837",0.999982,0.773144,0.78171,0.061999,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HMBOX1","HMBOX1","MA0895.1","-4.1077",0.999984,0.82481,0.83189,0.052023,930,"False",1,2.52742970579709e-07,0.226484216407469,NA,NA,NA,0.0724265701241891,0.3759277822583
"BATF","BATF::JUN","MA0462.2","-4.11209",0.999984,0.780847,0.789704,0.0639981,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"JUN","BATF::JUN","MA0462.2","-4.11209",0.999984,0.780847,0.789704,0.0639981,930,"False",1,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"FOXO3","FOXO3","MA0157.2","-4.12503",0.999985,0.814051,0.823193,0.0669651,930,"False",1,2.73901594705866e-06,0.000149971706560849,NA,NA,NA,0.390556849539285,0.842363278575441
"Sox11","Sox11","MA0869.1","-4.12917",0.999985,0.648488,0.656775,0.0595628,930,"False",1,0.00217797903562766,0.369473523817987,0.768256618963124,0.768815561044255,-0.531011247675108,0.25673915967981,0.313814742414662
"FOSL1","FOSL1::JUNB","MA1137.1","-4.13023",0.999986,0.789374,0.796883,0.0548509,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"JUNB","FOSL1::JUNB","MA1137.1","-4.13023",0.999986,0.789374,0.796883,0.0548509,930,"False",1,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"HNF1A","HNF1A","MA0046.2","-4.14384",0.999986,0.722099,0.731904,0.0687923,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"BHLHE23","BHLHE23","MA0817.1","-4.149",0.999986,0.752991,0.760671,0.0533525,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOXG1","FOXG1","MA0613.1","-4.14571",0.999987,0.815005,0.825753,0.0788373,930,"False",1,4.82672710999899e-09,6.21513521939683e-06,0.393301241085567,0.394349630050451,0.116289098170759,0.452127731338976,0.721725095456855
"FOXA3","FOXA3","MA1683.1","-4.14573",0.999987,0.803488,0.81337,0.0725856,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"BATF","BATF","MA1634.1","-4.14927",0.999987,0.782334,0.791318,0.0642221,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"SCRT1","SCRT1","MA0743.2","-4.15077",0.999987,0.752548,0.759067,0.0469289,930,"False",1,0.0107515103311588,0.369488155152999,NA,NA,NA,0.51203110412509,0.367409343647761
"Foxj2","Foxj2","MA0614.1","-4.16901",0.999988,0.843109,0.852875,0.0716601,930,"False",1,0.00525283394052913,0.300622481671045,NA,NA,NA,0.500378498035267,0.289714628494307
"FOS","FOS","MA0476.1","-4.19767",0.999989,0.810972,0.81946,0.0598292,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"OLIG1","OLIG1","MA0826.1","-4.20388",0.999989,0.766247,0.773932,0.0529962,930,"False",1,0.281018236919553,0.293370480017823,NA,NA,NA,0.746483416727827,0.97567800077431
"POU5F1","POU5F1","MA1115.1","-4.20757",0.99999,0.798333,0.808771,0.0734906,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"SRY","SRY","MA0084.1","-4.20674",0.99999,0.865831,0.874533,0.0628771,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Foxj3","Foxj3","MA0851.1","-4.21767",0.99999,0.77066,0.779994,0.0660646,930,"False",1,0.604144532760891,0.00773039648230331,NA,NA,NA,0.706755078913021,0.311365667316275
"Rarb","Rarb","MA0857.1","-4.22365",0.99999,0.67717,0.683853,0.0463573,930,"False",1,0.22503778140359,0.0991450997362806,NA,NA,NA,0.308105979004078,0.713732404528281
"Nkx3-2","Nkx3-2","MA0122.3","-4.22724",0.99999,0.767167,0.775699,0.05885,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MEF2D","MEF2D","MA0773.1","-4.2419",0.999991,0.746028,0.756895,0.0738481,930,"False",1,9.60236677911486e-14,0.000119687315794267,0.667368639048203,0.668247069610718,-0.225528774762191,0.00307062785573352,0.024703974091681
"Foxq1","Foxq1","MA0040.1","-4.25357",0.999992,0.795901,0.805412,0.0641129,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"JUNB","JUNB","MA0490.2","-4.25732",0.999992,0.757943,0.767068,0.063348,930,"False",1,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"FOXO4","FOXO4","MA0848.1","-4.26242",0.999992,0.860095,0.869398,0.0666394,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FOXO6","FOXO6","MA0849.1","-4.26834",0.999992,0.84376,0.853485,0.0694294,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MEF2B","MEF2B","MA0660.1","-4.27538",0.999992,0.736703,0.747181,0.0705276,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MAF","MAF::NFE2","MA0501.1","-4.29512",0.999993,0.738399,0.745182,0.0445304,930,"False",1,0.00204212447842691,2.58971752415128e-05,0.553540862799807,0.555616487114691,0.45898969912123,0.211174055846973,0.505810931242317
"NFE2","MAF::NFE2","MA0501.1","-4.29512",0.999993,0.738399,0.745182,0.0445304,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Esrrg","Esrrg","MA0643.1","-4.29531",0.999993,0.810514,0.81775,0.0494642,930,"False",1,0.0510574237662671,0.388842129701944,NA,NA,NA,0.187668314527655,0.551184749036764
"SOX15","SOX15","MA1152.1","-4.30056",0.999993,0.858094,0.866958,0.0607205,930,"False",1,3.65313443832044e-05,0.275689414210277,0.06760763614781,0.0688751339703266,-0.162716359484526,0.218909348323047,0.314492131793439
"SOX10","SOX10","MA0442.2","-4.32437",0.999994,0.84008,0.849151,0.0606667,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Smad2","Smad2::Smad3","MA1622.1","-4.3326",0.999994,0.780915,0.790122,0.0632157,930,"False",1,9.95260767321379e-05,0.0746209655110175,NA,NA,NA,0.021921619243099,0.1337083695003
"Smad3","Smad2::Smad3","MA1622.1","-4.3326",0.999994,0.780915,0.790122,0.0632157,930,"False",1,0.0181139073446255,0.475780171454051,NA,NA,NA,0.971273583680408,0.661591783338844
"TFAP4","TFAP4","MA1570.1","-4.33208",0.999994,0.854077,0.860875,0.0474945,930,"False",1,0.10981640004857,0.0571317980524257,0.686482465642402,0.687053316565506,0.6618162286102,0.726037587958319,0.540251891352219
