"Symbol","Uniprot","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"ALDH6A1","Q02252","0.0280493690020528","120984.100230945","117893.958477654",0.183951590307243,1
"UQCRC1","P31930","0.217748486529975","102040.993199947","100800.724945494",0.478340088288522,1
"TJP1","Q07157","0.940969264600662","36809.1531513759","36881.0133598331",0.975551788986277,1
"GPR158","Q5T848","0.0992304672671271","43891.5285091636","43231.2986230722",0.331746337577421,1
"PDE2A","O00408","0.968362346160069","55175.201437598","55024.4306959597",0.986928834341304,1
"HERC1","Q15751","0.404666643658975","20971.7255296649","21075.47843555",0.653994861127452,1
"UNC13A","Q9UPW8","0.00172387128001638","40871.1768743965","39896.4662385921",0.0462897944400275,1
"BIN1","O00499","0.184061025763066","92290.8684901377","90335.8557934518",0.438891027002588,1
"ARHGEF2","Q92974","0.00312009053478151","38001.7434702074","36893.3086677759",0.0634905922884967,1
"FH","P07954","0.864954337318782","83837.6504438827","84099.1365550227",0.944522506285468,1
"TNC","P24821","0.854202829147127","31252.4673727273","31619.0186258676",0.939588943886819,1
"SRGAP3","O43295","0.102647644242042","41397.3309497278","41880.9991547969",0.336870513274807,1
"PFKL","P17858","0.535938838228893","45450.2543716517","45147.9731027206",0.761284508620354,1
"HYOU1","Q9Y4L1","0.0471452028397741","62475.3846145771","61061.6010609225",0.23261389378664,1
"WDFY3","Q8IZQ1","0.703042595676878","17986.4002787925","17922.4221796902",0.865106346434481,1
"SDHA","P31040","0.104723936366235","86031.4857606397","84913.2711060282",0.339267346088624,1
"ALDH7A1","P49419","0.627614980507673","80717.6714512229","81773.334125575",0.820097568175076,1
"GANAB","Q14697","0.33563193639622","49695.9614778116","49211.0047207715",0.593892199048927,1
"UGGT1","Q9NYU2","0.000527411652972887","40267.6251819527","39356.855814209",0.0243857671972198,1
"HSPA2","P54652","0.72428177317888","53064.7954680436","53303.5633686704",0.878992069513021,1
"SPTA1","P02549","0.951298882423617","19055.7877469136","18970.0862335327",0.981054436750448,1
"PAK1","Q13153","0.156041322383312","86486.4236208945","84759.3520779788",0.406412832977324,1
"SLK","Q9H2G2","0.0424537748088146","69237.3089949803","68109.8183662808",0.222716849674717,1
"EIF3A","Q14152","0.837349844222661","45295.0464903582","45449.722345264",0.931939904453985,1
"TCP1","P17987","0.749826653556864","90143.5894292054","90218.5030492394",0.890177069415578,1
"CHL1","O00533","0.918411503554796","37524.4603804696","37520.5131235233",0.965747206133384,1
"AP3B2","Q13367","0.0555953312736662","82857.5169119213","81355.2539174277",0.251401573247933,1
"AMPH","P49418","0.00446709389698251","126168.247212417","130922.144077469",0.07524850493211,1
"EZR","P15311","0.321974861359943","108327.465231666","106785.529033851",0.582611540302072,1
"WDR47","O94967","0.387781588447159","42174.406167924","42554.8306056648",0.639740452937118,1
"TPP2","P29144","0.557824681202749","43217.9002687465","42886.4603114246",0.776285317705838,1
"GCN1","Q92616","0.422547300584599","20237.7382044009","20349.0982159816",0.670390930918603,1
"LMNA","P02545","0.247524559754933","74833.4336637134","72980.8706999742",0.511140832432623,1
"CTNNB1","P35222","0.0168139036988806","69382.7845005577","67971.7036518941",0.139473294589228,1
"SPARCL1","Q14515","0.536590291412609","25110.3613689548","25016.1603819534",0.761374898788087,1
"MATR3","P43243","0.0242413783675817","67665.5437263039","71097.4401273729",0.170245669806571,1
"CADPS2","Q86UW7","0.119834428890472","47176.8884526345","46519.1923229001",0.360528578385267,1
"NAPB","Q9H115","0.804188962142414","112678.541339475","112381.140512026",0.916301771894531,1
"HSP90B1","P14625","4.03466114962261e-05","101802.788619717","96795.2529339918",0.00566286762223478,0.315268422231511
"WDR44","Q5JSH3","0.667313768760939","45980.2019101604","45854.6165137367",0.845589445080414,1
"GOT2","P00505","0.314799882956536","180474.855541944","184181.842514849",0.576172720110472,1
"CAMKV","Q8NCB2","0.679645569007538","78851.5321083244","78209.3010479163",0.85299557922019,1
"PSD3","Q9NYI0","0.73010016550238","103357.883751965","104335.422004566",0.88148990933801,1
"CAMK2A","Q9UQM7","0.813688787339487","195348.753725665","196471.565577019",0.920191411578449,1
"COPA","P53621","0.668617712593774","55174.7130497099","54960.5351333696",0.845948640901514,1
"ATP8A1","Q9Y2Q0","0.057927114995279","78508.3814015134","81070.7670081231",0.257060886568025,1
"HNRNPU","Q00839","0.0797990629692878","88256.8724946443","92465.4686644416",0.301201396076113,1
"OGT","O15294","0.558961177529708","48691.7141393103","48888.3077149226",0.777036584454214,1
"PREP","P48147","0.713620459564175","58683.605061771","58504.7020348086",0.872512951186741,1
"TNKS1BP1","Q9C0C2","0.0726186409197129","18571.6993689499","19063.0376656858",0.286586899063958,1
"DLD","P09622","0.0330677895694449","110422.94038322","107768.322005455",0.198457532792352,1
"USP5","P45974","0.658868365077106","66479.3455472252","66716.9058280989",0.838911097394901,1
"SLC12A5","Q9H2X9","0.995935853816364","74493.9301255008","74649.480328507",0.999299068752306,1
"PRKCG","P05129","0.115020620562365","49248.9891474435","47704.5994075043",0.353423099748525,1
"PDCD6IP","Q8WUM4","0.37399618738187","96297.1681965184","95597.4353652035",0.62970269998637,1
"SLC8A2","Q9UPR5","0.598535646465108","59501.1385505009","59326.7323163937",0.802911165919031,1
"PPP3CA","Q08209","0.190089548133457","110932.967405971","112583.866864982",0.446456185486875,1
"PTPRF","P10586","0.00859873428055708","13218.0470770736","12860.1569508491",0.103689058130051,1
"VWA8","A3KMH1","0.632219197822328","21265.4547177834","21439.1274198757",0.822400667851452,1
"CCT3","P49368","0.968307978586878","95731.0758093017","95586.2817963768",0.986928834341304,1
"TF","P02787","0.632203842162378","83283.3669860922","80590.3504565917",0.822400667851452,1
"CCT4","P50991","0.162535825408466","78092.8206929615","76955.5467728107",0.413968363670715,1
"STX1B","P61266","0.152930998481822","229955.26486402","227057.987250382",0.401951840611153,1
"DNM2","P50570","0.488395630777099","11476.7117231844","11377.06776028",0.726392210375243,1
"VWF","P04275","0.00810664517013959","21103.189686537","19072.4302786943",0.102005354846169,1
"SIPA1L1","O43166","0.172475477472856","22744.2115398728","22404.004080697",0.425867477043234,1
"DDX1","Q92499","0.0270411681363069","56741.8756506871","58224.2160735301",0.180008860175641,1
"PPFIA2","O75334","0.00641105386894537","37625.8940839448","36877.728036862",0.0905427930253152,1
"ATIC","P31939","0.384289562715379","45423.1139323675","45848.8021180868",0.637616434263108,1
"PREPL","Q4J6C6","0.00444983061217039","61594.5207738298","63924.5034472369",0.07524850493211,1
"GLUD1","P00367","0.423231770617356","167859.68102744","170096.541610514",0.670598556423592,1
"FARP1","Q9Y4F1","0.860403089437098","37634.5958559002","37554.9440964191",0.942485284650962,1
"CCT8","P50990","0.716110823338721","112875.67891605","112405.022964176",0.874189966187903,1
"DMXL1","Q9Y485","0.793630841548406","17910.2609227749","17900.1692482713",0.912192575292676,1
"DOCK9","Q9BZ29","0.974664661264935","20547.2295001974","20492.5898260188",0.990433511626636,1
"PPP2R1A","P30153","0.378976891387035","96688.2610414981","95882.3049945842",0.633260973476202,1
"RELCH","Q9P260","0.266151350553546","28228.0981301498","27983.0043940633",0.527041726615664,1
"VCAN","P13611","0.448937802171933","138213.904954981","142233.820289671",0.691095347945525,1
"HNRNPM","P52272","0.128802638612806","77721.0287732439","80250.8857044855",0.372488459704095,1
"CNDP2","Q96KP4","0.186385175416352","64414.946968542","65863.571525414",0.442253426121538,1
"TUBB6","Q9BUF5","0.974716368621555","3352.9965907555","3352.7385800868",0.990433511626636,1
"APC","P25054","0.200022498589482","14862.2110614721","14963.7513925221",0.45621010040228,1
"NCOA7","Q8NI08","0.0545616054313395","34168.1355566191","34766.7321464218",0.249304239600793,1
"KBTBD11","O94819","0.121210703701308","52140.6120752028","52797.8709141284",0.360821256102178,1
"MBP","P02686","0.935943594248874","434168.49721171","433403.22746644",0.972793727781418,1
"LMNB2","Q03252","0.354763125689316","75444.8138104427","78017.9589354973",0.611541818693209,1
"KIAA1107","Q9UPP5","0.0961589532213848","51851.802204842","51008.7327890141",0.327404063827241,1
"PSMD1","Q99460","0.145926195666593","47544.1328413362","46882.1375674639",0.394556156726214,1
"ATP6V1H","Q9UI12","0.194115087175308","75111.0751970551","73894.00141264",0.451701992611035,1
"BCAN","Q96GW7","0.0425539104894231","76650.9140079596","74808.8293319774",0.222716849674717,1
"HNRNPA2B1","P22626","0.0171375813748003","117903.222694872","125012.699298738",0.140539571664657,1
"PTPN11","Q06124","0.397432228774323","56688.3042556665","56358.1392666321",0.647391168572558,1
"TPI1","P60174","0.015583059969484","158990.346149298","165991.031131888",0.135908169007918,1
"NDUFS2","O75306","0.588403705359827","54817.7234350748","54382.7057330701",0.796292305929343,1
"DBN1","Q16643","0.402332823890582","49160.1438288665","49677.2647246733",0.651581533788977,1
"DMD","P11532","0.968211207959218","17763.4028568752","17788.4183382684",0.986928834341304,1
"LAMC1","P11047","0.0398048885707436","28934.1856142849","27287.0083565949",0.21553522086001,1
"CTNND1","O60716","0.00079382346721859","35698.2382580153","34395.6855863968",0.030556302188418,1
"CCDC88A","Q3V6T2","0.00150314857696093","22827.9604944989","22267.7094605191",0.0434196316581963,1
"HNRNPL","P14866","0.807542579784816","45446.2720514712","45764.0176102031",0.917571283763058,1
"RRBP1","Q9P2E9","0.708181887509602","22686.2068683864","22497.8858564517",0.869536968730363,1
"OXCT1","P55809","0.562845653481828","112807.238580386","111798.688492737",0.780238187411831,1
"CANX","P27824","0.067836516646297","113989.931288857","111643.12588686",0.277363278237081,1
"PCCA","P05165","0.210137622760394","44477.2364993502","44051.6525037574",0.46978274076236,1
"CAP2","P40123","0.0784112620457688","69742.8528393012","68152.4897112419",0.298321887481144,1
"SHANK2","Q9UPX8","0.165142445841141","25204.2750983601","24854.6591993849",0.417198000976829,1
"ATL1","Q8WXF7","0.092751464216135","68557.3052614056","67274.7328439304",0.321404384258429,1
"RAB3GAP2","Q9H2M9","0.0220365469267337","40654.3793109845","39917.5714396194",0.162446771401412,1
"VARS1","P26640","0.838102897750724","39618.5063951047","39673.7869466049",0.932075319301075,1
"SOGA3","Q5TF21","0.945422250627896","46692.3106742944","46797.8545287184",0.977833152403227,1
"ARHGAP21","Q5T5U3","0.198401627934844","29082.2355224615","29408.6254990591",0.455333950271783,1
"ALDH5A1","P51649","0.119119232442622","103227.798780371","101220.545671439",0.359381344519941,1
"RABEP1","Q15276","0.739002932285941","43407.9632420883","43498.7934215411",0.886946463318035,1
"UQCRC2","P22695","0.0529733507218929","113086.627373119","111184.244000489",0.245240767349969,1
"DPYSL5","Q9BPU6","0.388265634399833","81741.6430472735","80800.8202070256",0.640064908692045,1
"CALR","P27797","0.315105174151543","92258.8072829284","90676.7769187505",0.576230243580659,1
"FLOT1","O75955","0.845473479061011","61407.5546580687","61827.2144381651",0.934842191224387,1
"MAGI2","Q86UL8","0.273388585261987","29743.5188905079","30026.9347569238",0.534217075249423,1
"KIAA1211L","Q6NV74","0.322586770358017","23737.6134230908","23546.4577651201",0.582808714172791,1
"LARS1","Q9P2J5","0.0129599538895026","45945.8189580554","44827.2976530724",0.125618406989432,1
"NCDN","Q9UBB6","0.0162915479835452","57756.6515938505","59901.6328273783",0.138035938775753,1
"CAMK2G","Q13555","0.171535928421435","36716.5071280399","37425.3582527524",0.424978359126536,1
"KIF5A","Q12840","0.000363665467677786","17257.6025748395","16498.9832602374",0.0198719018491903,1
"GARS1","P41250","0.616706693058453","54829.7048306402","55083.2714230865",0.812912634878332,1
"CYFIP1","Q7L576","0.159112677388377","16052.2443268076","15825.0057846351",0.411146316505548,1
"DPYSL4","O14531","0.839223485860176","56241.6754136682","55960.1160215632",0.932343801545749,1
"IARS1","P41252","0.0421027813659459","38763.9744119888","38140.0664577624",0.22193508795682,1
"PPFIA4","O75335","0.00760278628935723","17193.4930378186","17666.1647312452",0.098848871988415,1
"UPF1","Q92900","0.00169709102093565","34217.6971759678","34999.0161472621",0.0457278249572109,1
"PDHA1","P08559","0.405411393348227","109903.467978869","108715.7285775",0.65461257289129,1
"KPNB1","Q14974","0.35090565293921","46571.6954311242","46900.4885756719",0.60730382548549,1
"TANC2","Q9HCD6","0.0523416932984014","24618.713959494","24046.4728111961",0.244177905333557,1
"DPP6","P42658","0.00958726435145623","90949.9323781436","87644.2393556649",0.109159693636789,1
"UGP2","Q16851","0.337528803860543","74718.8476067788","75458.7898738417",0.596573190085113,1
"GLUL","P15104","0.518032118514753","114502.577365954","116706.493826993",0.747652313522263,1
"VCPIP1","Q96JH7","0.963022643936908","22968.6867902161","23003.3172557685",0.985084296337609,1
"HIP1R","O75146","0.104430362867658","39297.2177029661","40063.2049446603",0.338903875169169,1
"PGM2L1","Q6PCE3","0.12027212163184","54894.3335011414","53296.9664786387",0.360528578385267,1
"PTPN23","Q9H3S7","0.345093438312279","46692.5218656204","46929.7730655932",0.603778423522414,1
"SCG2","P13521","0.561295490815163","47571.5670090736","48145.6901311386",0.779034274463532,1
"ILF3","Q12906","0.235979080950127","44333.2113462001","45327.8789835144",0.500092338319318,1
"RAP1GDS1","P52306","0.496647373854471","75293.036281722","74714.5882015854",0.732641604549525,1
"VPS35","Q96QK1","0.111698707077058","88298.1996465283","86601.707344446",0.349102315126311,1
"CDC42BPA","Q5VT25","0.677983394555723","18647.7792734084","18696.110128993",0.851593352364318,1
"WNK2","Q9Y3S1","0.0124864397165442","33035.3745353965","32569.1014353842",0.122574170785272,1
"STIP1","P31948","0.812466212931542","133040.281984411","132854.175133396",0.919955222119558,1
"ACTA2","P62736","0.160512318979547","68779.5092561456","65112.6471899368",0.41245770939685,1
"ADGRL1","O94910","0.132321637421796","20907.1015225531","20645.1819079821",0.376670774067,1
"ARHGEF12","Q9NZN5","0.0793575375687725","24229.7362576019","24442.3000490466",0.299999902545906,1
"GNB1","P62873","0.330774148468374","77725.2941936282","79315.0525671877",0.589434252253563,1
"SYNM","O15061","0.880552805335507","19852.3755892407","19793.6545692273",0.9519423935932,1
"SORL1","Q92673","0.499633450695095","26279.4684410802","26097.7166612879",0.734707687201502,1
"SEPTIN2","Q15019","0.50965189373044","65384.0656668299","65690.5496815705",0.741881501045018,1
"SND1","Q7KZF4","0.983970046374885","50930.9420419743","50920.6913141639",0.992979544086396,1
"HSD17B4","P51659","0.955791633556286","47648.4845398003","47625.1308357289",0.982365551011925,1
"ACSL6","Q9UKU0","0.144332500573561","40551.6858481974","41222.1222285642",0.392999879889257,1
"CHGB","P05060","0.0398081891892004","29133.305318142","30327.8745354662",0.21553522086001,1
"ECPAS","Q5VYK3","0.0170359777614792","19370.8194951822","19051.5693877424",0.140273056088723,1
"EIF4G1","Q04637","0.0040014104547966","36033.1423626559","35456.6574831641",0.0709002750425865,1
"ARHGAP32","A7KAX9","0.266784624687881","17347.0169475169","17208.502158187",0.527454080581283,1
"EIF4G3","O43432","0.678673137909473","37974.1014727309","38106.1944944721",0.852185746364233,1
"SLC4A4","Q9Y6R1","0.57752431773725","41465.2240337231","41230.8712955773",0.789514074920663,1
"PSMD2","Q13200","0.311027756580287","52343.8539001914","51980.3822443109",0.572525533549673,1
"USO1","O60763","0.774962418661642","37376.3585188334","37446.1309049533",0.902871080874023,1
"IARS2","Q9NSE4","0.127367347991412","76735.5025506067","75642.4070949698",0.370107565610384,1
"ZZEF1","O43149","0.00162402722137953","16549.0565559723","16918.214603612",0.044841514868762,1
