"Symbol","Uniprot","p_mesor","p_wilcox","p_ttest","mesor_CTL","mesor_AD","BHQ","Bonf","BHQ_wilcox","BHQ_ttest"
"WDYHV1","Q96HA8","0.117623736584491","0.224942784099027","0.135339821836648","269.53934378995","279.647508563683",0.351074055642174,1,0.484215679049531,0.39185627333449
"POLR3F","Q9H1D9","0.258543371231132","0.284006557171259","0.265558032105991","217.052487581423","221.357324398565",0.52631133428896,1,0.549984784390126,0.547931380040663
"ECHDC3","Q96DC8","0.380546745210945","0.775631314738701","0.321544374191499","586.27925618912","570.525924463087",0.643326435384524,1,0.904189630518903,0.602240589629044
"DYM","Q7RTS9","0.521048543074192","0.923339176492187","0.540887934380351","586.140451564389","591.509037714638",0.754819239249263,1,0.969466299106258,0.777072682340148
"AP4S1","Q9Y587","0.129832551478345","0.235508708289256","0.151505751961179","629.115439717567","647.437157568102",0.370124610453042,1,0.496889431234313,0.41608563288606
"PIGX","Q8TBF5","0.56286529689483","0.454364559629667","0.561950667266368","531.618150211205","535.48205666495",0.782463872964989,1,0.696840955632231,0.790047231741526
"SSBP4","Q9BWG4","0.21133477557564","0.516023620839504","0.257402471022594","282.073408043203","288.296309634778",0.474941022820837,1,0.745123662055497,0.538656376157083
"C9orf16","Q9BUW7","0.0175174016930883","0.012549330317199","0.0147502895860399","942.566887047212","986.555064310851",0.122433789650977,1,0.101722476243354,0.120061211276371
"C19orf53","Q9UNZ5","0.669855422926811","0.770404662962702","0.797850475847161","800.50475063175","791.807821430051",0.843689599411686,1,0.900649616455798,0.92385027790911
"BCL10","O95999","0.937766434241551","0.962946459335299","0.905441706492006","340.129768584508","340.577765335157",0.974243117765738,1,0.98466345370223,0.961947178046028
"COX16","Q9P0S2","0.559701228747885","0.485245734316632","0.521761059724495","906.963546668936","900.082072126852",0.781013360754759,1,0.720994517579419,0.763046391914801
"IFI30","P13284","0.995373381249079","0.438869717414745","0.880484290928006","438.98657435861","438.847215031024",0.998252989701114,1,0.686641835173104,0.954244694772738
"PLPP7","Q8NBV4","0.126779588745193","0.0568412758755472","0.189653472631235","376.16467127526","365.924992396753",0.364760452971161,1,0.233644255492649,0.463481789619848
"ARMCX4","Q5H9R4","0.470382699226455","0.41041428946985","0.444733999588167","543.376207345305","530.11427968645",0.715927232519579,1,0.66603889053321,0.707337975327079
"POU3F3","P20264","0.164615437394416","0.324598684401002","0.172971136649248","647.81986242506","630.91434806468",0.420911331086377,1,0.587540912649856,0.446569411548464
"FCGR2A","P12318","0.602163007516407","0.49915870143708","0.649437997794557","352.544615339347","345.745521462079",0.807777122872653,1,0.732777809224883,0.835618065991548
"MAL2","Q969L2","0.641504853192427","0.450231173562382","0.608352298175907","2369.08864688749","2350.70431397627",0.826499410197135,1,0.693796999507885,0.816640587175148
"TRAM1","Q15629","0.216971607529402","0.325964195911545","0.172478030786423","191.892191648773","197.367015081679",0.480980218510469,1,0.589329992330591,0.446569411548464
"IGLV3-19","P01714","0.821317463078005","0.925337296458855","0.812354548892984","579.082324062493","570.759339897225",0.928974235270755,1,0.969637338679026,0.926701445120308
"FITM2","Q8N6M3","0.596383083034189","0.698085436409454","0.552663479120737","518.10688117692","521.36641757296",0.804304006011245,1,0.864475372441121,0.785564535415214
"FOSB","P53539","0.631981503981084","0.460076507937291","0.533173831609322","262.783302613737","267.594422323839",0.822827959564133,1,0.702136200039271,0.770843809860044
"TSPO","P30536","0.0642286074425324","0.0682535198362168","0.0672652840386179","2072.73424912415","2161.69099578154",0.251042061400182,1,0.256823304469262,0.272478449703349
"INIP","Q9NRY2","0.637213400705212","0.758705722721937","0.710268131899819","479.146868432858","483.284908802167",0.825188185798894,1,0.895263417441483,0.872311897162682
"RPS29","P62273","0.181244855687876","0.143808800302538","0.151748854821139","1044.15862645808","1015.02370480651",0.443131195977804,1,0.381131035319649,0.41620412480603
"SNN","O75324","0.0183655331371459","0.0183767512620884","0.014964126724298","1007.39245164092","1048.08934270834",0.125136670016442,1,0.125961345931543,0.120719308738365
"NRSN2","Q9GZP1","0.0284093218827618","0.0153574842183657","0.0451462983838278","426.588561419356","404.366189748149",0.162511303947219,1,0.113963325434292,0.222157374974391
"CTHRC1","Q96CG8","0.0273352619161231","0.0134976976693719","0.0314533478336517","822.751712197079","989.413831571307",0.159272026576422,1,0.106511826148648,0.18368943196723
"RARRES2","Q99969","0.230364844551429","0.211094059019576","0.23114924228345","486.428316149519","497.651271171542",0.49547781319154,1,0.469004542843039,0.511092297454125
"NOP14","P78316","0.0287716974998416","0.0702532013763901","0.0119295849712716","510.407113905128","479.198490586796",0.164103681944352,1,0.261106835960379,0.105529341211533
"C3orf18","Q9UK00","0.988298078422442","0.944315260320547","0.72583025750641","454.111894286172","454.242540233756",0.995752165394115,1,0.977138696984919,0.880415652305974
"CEPT1","Q9Y6K0","0.640175865196344","0.935395304399228","0.672976181998137","1206.04579294191","1216.16596776362",0.826317624496615,1,0.974151131734042,0.849811875587176
"MTHFS","P49914","0.833668545119457","0.988776917577402","0.907468049301993","493.894720180397","496.679627219459",0.932610738949669,1,0.996275411552166,0.963052470086347
"MRPS33","Q9Y291","0.0414198135433572","0.0586468108191733","0.0433674556685964","1459.47281268774","1402.10787715086",0.198655591709234,1,0.237920639007719,0.218486975238177
"STARD3NL","O95772","0.0349004131144107","0.0263004286279842","0.0364911862296368","630.497148938945","611.951069569184",0.184389336089253,1,0.155690567650809,0.198261379678425
"TMEM168","Q9H0V1","0.461132843026293","0.18142893909293","0.359663751058831","196.596157073566","194.092262677857",0.708751383833095,1,0.431622332635914,0.635150971768979
"SLC22A5","O76082","0.18909551705717","0.283974467009034","0.20851167652163","525.565007248526","537.488676495973",0.453249193338873,1,0.549984784390126,0.486651804163685
"ICAM2","P13598","0.829073441957512","0.808169937046811","0.918652815888187","452.239247665895","449.48902478466",0.932010341040189,1,0.915203097472084,0.96938683351649
"RNF169","Q8NCN4","0.0404561577600522","0.011635616116764","0.111271463935471","253.007016966255","284.261396321157",0.19720799546915,1,0.0966213648633304,0.354156532535456
"MOSPD1","Q9UJG1","0.706798430263653","0.812821511552548","0.610166906638177","423.152092011114","420.164536327751",0.866459287659192,1,0.917049747214047,0.81767179016819
"SENP3","Q9H4L4","0.695749326202242","0.435403217744269","0.684110830770111","259.371206343751","257.429984037779",0.859811044590277,1,0.68483106752289,0.856124604682519
"TMEM127","O75204","0.000326790084819746","0.000230900947793127","0.00127200422107946","484.480927161881","514.430954759859",0.0119774863144614,1,0.0109382648616928,0.0315494809146428
"CYBA","P13498","0.835071977778249","0.725198563725245","0.83387458985036","632.0418487438","635.143693506026",0.933245485463278,1,0.879483659998566,0.935798234912676
"DUSP14","O95147","0.938814479108525","0.413647705668915","0.864572216927969","583.044367853037","584.757085178561",0.97474041187271,1,0.668919254729716,0.948710476488576
"MED10","Q9BTT4","0.320069892537935","0.443556830646942","0.336799876122861","236.272217280398","239.976461099644",0.587785226860499,1,0.688809047271293,0.61573566514364
"TCF4","P15884","0.68077214604352","0.441882930065606","0.662940397790389","243.719275356813","246.278181042729",0.850006570101992,1,0.688173317533301,0.843528824215727
"RYBP","Q8N488","0.139755368548435","0.107544005359357","0.114479077750643","825.76812235873","848.693942281002",0.386565822951317,1,0.328559566689015,0.359331657506049
"VMA21","Q3ZAQ7","0.571201142147063","0.428511704466546","0.549153157350695","2202.04191107056","2213.75706963718",0.788166061591502,1,0.680215551717763,0.782950243435533
"RNF7","Q9UBF6","0.814250483411593","0.818997974561678","0.856612422134906","1041.08978827688","1038.0568178539",0.926731705901264,1,0.92041567283546,0.944752218286825
"WIPI1","Q5MNZ9","0.395922386425563","0.475977314747264","0.385586656671142","852.89223953448","864.063660664997",0.656565689204021,1,0.714011660095051,0.655858830976417
"IRF3","Q14653","0.100814112223312","0.284720179801859","0.0916333761664637","682.219173113424","660.632033231663",0.322061109122224,1,0.550557655276349,0.322015479828794
"NXPH3","O95157","0.909085011683583","0.854969148161602","0.930965171903973","486.955234786241","487.906648995004",0.964678557515295,1,0.938518718292971,0.974359909708492
"ERG28","Q9UKR5","0.106796129506229","0.559868503253783","0.178737864841238","1110.76149113766","1131.05899868518",0.333401900104544,1,0.777568056760284,0.453286386679248
"SOX9","P48436","0.993319034667547","0.977937256674431","0.903588723012238","488.349014340111","488.120892600953",0.997916551413244,1,0.991514431510835,0.961715494268296
"MSL1","Q68DK7","0.738040351161966","0.556639684474984","0.742300528339208","1366.03413024148","1357.93871674092",0.885739103667578,1,0.775064838465899,0.890377739827295
"GTF2A1","P52655","0.278753161838621","0.286201979965351","0.262219499490333","643.138462781938","633.550672869601",0.547997269472605,1,0.552602488621016,0.544530236235169
"METTL9","Q9H1A3","0.0108834486617483","0.069927056903273","0.0195867171244922","324.48988147296","311.021832771376",0.0932153118662432,1,0.260481766032604,0.140286480458812
"NIPAL3","Q6P499","0.00864020594216151","0.0484011024227942","0.0145476783466672","2286.84971575547","2365.3339764823",0.0815393348213165,1,0.212927120174242,0.119281803358717
"YPEL3","P61236","0.203355362566844","0.198776615178108","0.191264258357669","410.559242322685","419.429595875949",0.467358471499212,1,0.452957852283564,0.465443449021123
"CYB561","P49447","0.591794724295069","0.508477079897627","0.582269616769609","903.798726501236","894.60452645793",0.801654306523258,1,0.739620234981396,0.800889770363972
"RAMAC","Q9BTL3","0.00644403721494206","0.00766533031454901","0.00391714982554706","1539.38210009047","1489.42612171998",0.0678976704792051,1,0.0750587607492305,0.0569547750264808
"SCOC","Q9UIL1","0.782380030892946","0.90332278559385","0.802874079523518","628.947079988579","632.373600099518",0.909821457930898,1,0.96139529373881,0.925271455510591
"OPRM1","P35372","0.282659151227673","0.330683393124255","0.268476671803213","232.891066250177","238.748170698939",0.551210034363124,1,0.594423748302951,0.550739622191564
"FZD8","Q9H461","0.00636604599474091","0.0067108200228309","0.00408075135953647","156.44905898236","166.760091890713",0.0676792971468102,1,0.0689978258663166,0.0582943164961937
"PTS","Q03393","0.676282019535039","0.752608765389195","0.717142769474775","572.768752281357","567.461746522505",0.847413037307055,1,0.892395279628402,0.876555462721701
"COL5A2","P05997","0.0368684880696392","0.308557604198288","0.00252636073152268","547.575858227346","419.051770464565",0.18903567308147,1,0.571996193456611,0.0455911841942684
"HLA-DRB1","P04229","0.951409454454598","0.731612224595122","0.947397866347306","747.307625642765","750.733545705291",0.979900339428723,1,0.882906242932245,0.980938312070514
"SUMO1","P63165","0.676106274801719","0.844167990488456","0.696847286799877","1808.05039632892","1816.29678491451",0.847413037307055,1,0.933864115377103,0.864898554244347
"TMEM178B","H3BS89","0.250410287770357","0.203619182627071","0.261726149609229","844.277545387694","832.207041745483",0.516690253139047,1,0.45945142738895,0.544127621110259
"MUSTN1","Q8IVN3","0.777574184000531","0.809466652448394","0.840029898316087","335.396985084995","338.845731151753",0.908164291951754,1,0.915901883260337,0.937900420689937
"NDUFB2","O95178","0.4121764850088","0.386059372915267","0.395398436353465","518.349436267556","525.904417826394",0.670673446192681,1,0.642343994612364,0.665353318964329
"VMP1","Q96GC9","0.207246949736612","0.220022821284642","0.223472181281754","357.969466100157","350.33699301588",0.470117288611756,1,0.477174111995058,0.503521229681553
"CHCHD10","Q8WYQ3","0.312641285545778","0.695502366508493","0.433913506677354","252.729518563759","260.206784720472",0.58076132854367,1,0.863998299586303,0.700103270942978
"TPRN","Q4KMQ1","0.056195782263313","0.184251143122246","0.0955489024993186","166.310612635503","174.431038889513",0.231698649634582,1,0.435533595245529,0.328263960963308
"SPCS1","Q9Y6A9","0.309096493759867","0.10031081974677","0.312366582985504","782.262890210361","769.712953024689",0.577679981401483,1,0.316954607966543,0.594001853730956
"FAU","P62861","0.325741958975183","0.213642609158731","0.304223639310945","3978.05590744821","3924.1659746246",0.593587788995857,1,0.471178365685135,0.587398941827458
"TM6SF1","Q9BZW5","0.570886318140647","0.811930856334267","0.565363979866852","727.017015422664","734.593555092414",0.788166061591502,1,0.916692343793666,0.792991229344746
"PAIP2","Q9BPZ3","0.00366405129641251","0.00117038834536057","0.00214199997306201","1201.4148644976","1269.94877812949",0.0506741536817121,1,0.0268193974505792,0.0429168917679655
"DPM3","Q9P2X0","0.00239046544299626","0.00191097305288066","0.00208217945901054","1352.61944362614","1308.29613951662",0.039043371192368,1,0.0340603973033476,0.0420417320225022
"TXNL4B","Q9NX01","0.731371689366564","0.593751864910339","0.558443139233877","335.989998612006","338.787562377153",0.881254954619943,1,0.79965133960865,0.787567763456031
"NABP2","Q9BQ15","0.754765372080708","0.946757152315146","0.758061280407655","523.304151436595","519.912389752642",0.896176358826721,1,0.977718953013036,0.899406444747254
"DAD1","P61803","0.372827358613457","0.310949024907617","0.365083355574895","1098.66771623417","1085.88959494387",0.635327041234716,1,0.573326021856564,0.640191721784025
"HLA-DRB1","P20039","0.55943423832285","0.947657686503067","0.553268237684842","805.124507111734","782.28435490092",0.781013360754759,1,0.977944685992468,0.785564535415214
"LIPT2","A6NK58","0.247491032456076","0.141060464700644","0.277884595819725","517.720906238263","507.307719583919",0.513793889489897,1,0.377223296088581,0.559204283217958
"SLC2A6","Q9UGQ3","0.56474498779414","0.641244700562823","0.604488846611981","592.361658740701","585.012178702284",0.783821906682666,1,0.832201642617156,0.814584744897393
"APOC1","P02654","0.0730341522807141","0.103750461292446","0.0482288101992819","2100.90554345327","1925.38773874552",0.270982367484093,1,0.323313231205763,0.230764862136312
